Title,Artist,ArtistID,Classification,Department,DateAcquired,Value,ObjectID
Untitled from Found Masks 1975–1978,Kirsten Hawthorne,2551,Print,Drawings & Prints,1/23/1979,2.58E+20,9392
Untitled from Found Masks 1975–1978,Kirsten Hawthorne,2551,Print,Drawings & Prints,1/23/1979,5.26E+54,9393
Untitled from Found Masks 1975–1978,Kirsten Hawthorne,2551,Print,Drawings & Prints,1/23/1979,4.38E+48,9394
Untitled from Found Masks 1975–1978,Kirsten Hawthorne,2551,Print,Drawings & Prints,1/23/1979,1.53E+68,9395
Untitled from Found Masks 1975–1978,Kirsten Hawthorne,2551,Print,Drawings & Prints,1/23/1979,7.39E+00,9396
Untitled from Found Masks 1975–1978,Kirsten Hawthorne,2551,Print,Drawings & Prints,1/23/1979,8.13E+79,9397
Untitled from Found Masks 1975–1978,Kirsten Hawthorne,2551,Print,Drawings & Prints,1/23/1979,3.60E+85,9398
Untitled from Found Masks 1975–1978,Kirsten Hawthorne,2551,Print,Drawings & Prints,1/23/1979,1.78E+08,9399
The Archer (Bogenschütze) (plate facing colophon page) from Der Blaue Reiter (The Blue Rider),Vasily Kandinsky,2981,Illustrated Book,Drawings & Prints,1/15/1981,6.84E+30,9400
Der Blaue Reiter (The Blue Rider),"Various Artists, Vasily Kandinsky, Franz Marc","24409, 2981, 3748",Illustrated Book,Drawings & Prints,1/15/1981,6.33E+60,9401
Fantastic Creature (Fabeltier) (plate preceding page 1) from Der Blaue Reiter (The Blue Rider),Franz Marc,3748,Illustrated Book,Drawings & Prints,1/15/1981,8.10E+03,9402
The Paper Snake,Ray Johnson,2928,Illustrated Book,Drawings & Prints,1/21/1982,1.57E+58,9403
In-text plate (page 11) from LE GRAND JAMAIS,"Roberto Matta, Pierre Alechinsky","3842, 107",Illustrated Book,Drawings & Prints,1/19/1988,7.42E+76,9404
Le grand jamais,"Roberto Matta, Pierre Alechinsky","3842, 107",Illustrated Book,Drawings & Prints,1/19/1988,1.51E+35,9405
Double page plate (pages 32 and 33) from LE GRAND JAMAIS,Pierre Alechinsky,107,Illustrated Book,Drawings & Prints,1/19/1988,3.79E+65,9406
Double page in-text plate (pages 34 and 35) from LE GRAND JAMAIS,Pierre Alechinsky,107,Illustrated Book,Drawings & Prints,1/19/1988,6.33E+60,9407
Double page in-text plate (pages 36 and 37) from LE GRAND JAMAIS,Pierre Alechinsky,107,Illustrated Book,Drawings & Prints,1/19/1988,2.83E+23,9408
Double page in-text plate (pages 40 and 41) from LE GRAND JAMAIS,Pierre Alechinsky,107,Illustrated Book,Drawings & Prints,1/19/1988,1.16E+59,9409
Wrapper front from LE GRAND JAMAIS,Pierre Alechinsky,107,Illustrated Book,Drawings & Prints,1/19/1988,5.18E+21,9410
Wrapper back from LE GRAND JAMAIS,Pierre Alechinsky,107,Illustrated Book,Drawings & Prints,1/19/1988,1.53E+68,9411
Double page in-text plate (pages 12 and 13) from LE GRAND JAMAIS,"Roberto Matta, Pierre Alechinsky","3842, 107",Illustrated Book,Drawings & Prints,1/19/1988,7.69E+23,9412
Double page in-text plate (pages 16 and 17) from LE GRAND JAMAIS,"Roberto Matta, Pierre Alechinsky","3842, 107",Illustrated Book,Drawings & Prints,1/19/1988,6.01E+80,9413
Double page in-text plate (pages 18 and 19) from LE GRAND JAMAIS,"Roberto Matta, Pierre Alechinsky","3842, 107",Illustrated Book,Drawings & Prints,1/19/1988,2.65E+10,9414
Double page plate (pages 20 and 21) from LE GRAND JAMAIS,"Roberto Matta, Pierre Alechinsky","3842, 107",Illustrated Book,Drawings & Prints,1/19/1988,7.42E+76,9415
Double page in-text plate (pages 22 and 23) from LE GRAND JAMAIS,"Roberto Matta, Pierre Alechinsky","3842, 107",Illustrated Book,Drawings & Prints,1/19/1988,1.06E+56,9416
Double page in-text plate (pages 24 and 25) from LE GRAND JAMAIS,"Roberto Matta, Pierre Alechinsky","3842, 107",Illustrated Book,Drawings & Prints,1/19/1988,4.68E+61,9417
Double page in-text plate (pages 28 and 29) from LE GRAND JAMAIS,Pierre Alechinsky,107,Illustrated Book,Drawings & Prints,1/19/1988,6.08E+37,9418
Double page in-text plate (pages 30 and 31) from LE GRAND JAMAIS,Pierre Alechinsky,107,Illustrated Book,Drawings & Prints,1/19/1988,5.99E+04,9419
Début et fin de la neige,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/23/1991,1.86E+31,9420
Sadok Sudei (A Trap for Judges),Vladimir Burliuk,12001,Illustrated Book,Drawings & Prints,1/24/2001,3.03E+36,9421
Petrificada Petrificante,Antoni Tàpies,5809,Illustrated Book,Drawings & Prints,1/15/1981,2.18E+47,9422
Wrapper from PETRIFICADA PETRIFICANTE,Antoni Tàpies,5809,Illustrated Book,Drawings & Prints,1/15/1981,3.10E+26,9423
Frontispiece from PETRIFICADA PETRIFICANTE,Antoni Tàpies,5809,Illustrated Book,Drawings & Prints,1/15/1981,3.99E+45,9424
Plate (folio 6) from PETRIFICADA PETRIFICANTE,Antoni Tàpies,5809,Illustrated Book,Drawings & Prints,1/15/1981,1.68E+71,9425
Plate (folio 9) from PETRIFICADA PETRIFICANTE,Antoni Tàpies,5809,Illustrated Book,Drawings & Prints,1/15/1981,1.13E+69,9426
Double page plate (folios 11 verso and 12) from PETRIFICADA PETRIFICANTE,Antoni Tàpies,5809,Illustrated Book,Drawings & Prints,1/15/1981,1.14E+26,9427
Plate (folio 15) from PETRIFICADA PETRIFICANTE,Antoni Tàpies,5809,Illustrated Book,Drawings & Prints,1/15/1981,5.92E+47,9428
Double page plate (folios 17 verso and 18) from PETRIFICADA PETRIFICANTE,Antoni Tàpies,5809,Illustrated Book,Drawings & Prints,1/15/1981,2.62E+53,9429
Plate (folio 20) from PETRIFICADA PETRIFICANTE,Antoni Tàpies,5809,Illustrated Book,Drawings & Prints,1/15/1981,3.45E+62,9430
"Duplicate of wrapper (supplementary suite, plate 1) from PETRIFICADA PETRIFICANTE",Antoni Tàpies,5809,Illustrated Book,Drawings & Prints,1/15/1981,1.27E+62,9431
"Duplicate of frontispiece (supplementary suite, plate 2) from PETRIFICADA PETRIFICANTE",Antoni Tàpies,5809,Illustrated Book,Drawings & Prints,1/15/1981,4.73E+18,9432
"Duplicate of plate from folio 6 (supplementary suite, plate 3) from PETRIFICADA PETRIFICANTE",Antoni Tàpies,5809,Illustrated Book,Drawings & Prints,1/15/1981,1.27E+62,9433
"Duplicate of plate from folio 9 (supplementary suite, plate 4) from PETRIFICADA PETRIFICANTE",Antoni Tàpies,5809,Illustrated Book,Drawings & Prints,1/15/1981,2.66E+86,9434
"Duplicate of double page plate from folios 11 verso and 12 (supplementary suite, plate 5) from PETRIFICADA PETRIFICANTE",Antoni Tàpies,5809,Illustrated Book,Drawings & Prints,1/15/1981,5.00E+74,9435
"Duplicate of plate from folio 15 (supplementary suite, plate 6) from PETRIFICADA PETRIFICANTE",Antoni Tàpies,5809,Illustrated Book,Drawings & Prints,1/15/1981,3.83E+22,9436
"Duplicate of double page plate from folios 17 verso and 18 (supplementary suite, plate 7) from PETRIFICADA PETRIFICANTE",Antoni Tàpies,5809,Illustrated Book,Drawings & Prints,1/15/1981,1.10E+79,9437
"Duplicate of plate from folio 20 (supplementary suite, plate 8) from PETRIFICADA PETRIFICANTE",Antoni Tàpies,5809,Illustrated Book,Drawings & Prints,1/15/1981,1.53E+68,9438
Typings (1974-1977),Christopher Knowles,3167,Illustrated Book,Drawings & Prints,1/21/1982,7.90E+13,9439
Plate (folio 1) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,1.21E+82,9440
Book,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,2.98E+03,9441
Plate (folio 10) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,6.59E+83,9442
Plate (folio 11) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,1.99E+44,9443
Plate (folio 12) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,1.47E+45,9444
Plate (folio 13) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,2.99E+79,9445
Plate (folio 14) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,1.81E+41,9446
Plate (folio 15) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,4.38E+48,9447
Plate (folio 16) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,1.48E+02,9448
Plate (folio 17) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,8.13E+79,9449
Plate (folio 18) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,1.63E+05,9450
Plate (folio 19) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,6.49E+50,9451
Plate (folio 2) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,1.10E+79,9452
Plate (folio 20) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,6.57E+07,9453
Plate (folio 21) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,1.41E+22,9454
Plate (folio 22) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,1.19E+49,9455
Plate (folio 23) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,1.34E+42,9456
Plate (folio 24) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,1.03E+66,9457
Plate (folio 25) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,1.65E+38,9458
Plate (folio 26) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,3.45E+62,9459
Plate (folio 27) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,1.41E+22,9460
Plate (folio 28) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,2.66E+86,9461
Plate (folio 29) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,8.10E+03,9462
Title page from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,3.73E+32,9463
Plate (folio 30) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,1.29E+19,9464
Plate (folio 31) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,5.92E+47,9465
Plate (folio 32) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,4.20E+25,9466
Plate (folio 33) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,2.29E+27,9467
Plate (folio 34) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,6.57E+07,9468
Plate (folio 35) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,2.12E+57,9469
Plate (folio 36) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,2.27E+70,9470
Plate (folio 37) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,4.87E+84,9471
Plate (folio 38) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,2.99E+79,9472
Plate (folio 39) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,1.01E+33,9473
Plate (folio 4) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,3.37E+72,9474
Plate (folio 40) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,1.77E+51,9475
Plate (folio 41) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,3.49E+19,9476
Plate (folio 42) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,5.77E+57,9477
Plate (folio 43) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,2.58E+20,9478
Plate (folio 44) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,1.25E+29,9479
Plate (folio 45) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,1.14E+26,9480
Plate (folio 46) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,3.32E+39,9481
Plate (folio 47) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,4.92E+41,9482
Plate (folio 48) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,5.62E+67,9483
Plate (folio 49) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,5.32E+11,9484
Plate (folio 5) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,3.79E+65,9485
Plate (folio 50) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,2.95E+46,9486
Plate (folio 51) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,2.02E+77,9487
Plate (folio 52) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,5.00E+74,9488
Plate (folio 53) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,2.35E+17,9489
Plate (folio 54) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,1.14E+26,9490
Plate (folio 55) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,3.28E+82,9491
Plate (folio 56) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,1.24E+72,9492
Plate (folio 57) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,3.64E+42,9493
Plate (folio 58) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,6.59E+83,9494
Plate (folio 59) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,8.10E+03,9495
Plate (folio 6) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,8.13E+79,9496
Justification page (folio 60) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,1.51E+35,9497
Plate (folio 61) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,2.35E+17,9498
Cover from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,4.92E+41,9499
Plate (folio 7) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,1.06E+56,9500
Plate (folio 8) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,7.39E+00,9501
Plate (folio 9) from BOOK,Stephen Antonakos,196,Illustrated Book,Drawings & Prints,1/9/1986,6.33E+60,9502
Double page plate (folios 2 verso and 3) from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,5.46E+01,9503
Litres,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,5.05E+31,9504
Plate (folio 30) from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,3.03E+36,9505
Plate (folio 34) from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,4.26E+58,9506
Plate (folio 38) from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,6.76E+73,9507
Plate (folio 41 verso) from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,5.26E+54,9508
Plate (folio 44) from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,2.95E+46,9509
Plate (folio 47) from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,5.92E+47,9510
Plate (folio 50) from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,1.47E+45,9511
Plate (folio 53) from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,3.27E+06,9512
Plate (folio 56) from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,2.76E+33,9513
Plate (folio 59) from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,3.49E+19,9514
Frontispiece from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,1.32E+85,9515
Plate (folio 62 verso) from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,1.37E+32,9516
Plate (folio 66) from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,1.10E+79,9517
Plate (folio 70 verso) from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,2.09E+24,9518
Plate (folio 72) from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,1.30E+52,9519
Plate (folio 75) from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,4.68E+61,9520
Plate (folio 79) from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,2.83E+23,9521
Plate (folio 81) from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,2.87E+56,9522
Plate (folio 84) from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,1.41E+22,9523
Plate (folio 87 verso) from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,6.08E+37,9524
Plate (folio 90) from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,5.99E+04,9525
Plate (folio 8) from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,6.66E+40,9526
Plate (folio 93) from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,2.42E+07,9527
Plate (folio 96 verso) from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,1.39E+65,9528
Plate (folio 99) from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,2.18E+47,9529
Plate (folio 101 verso) from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,8.79E+49,9530
Plate (folio 106) from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,1.24E+72,9531
Wrapper from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,2.98E+03,9532
Plate (folio 13) from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,2.35E+17,9533
Plate (folio 16 verso) from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,3.10E+26,9534
Plate (folio 19) from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,8.10E+03,9535
Plate (folio 21) from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,2.76E+33,9536
Plate (folio 24) from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,6.66E+40,9537
Plate (folio 27) from LITRES,Geneviève Asse,28,Illustrated Book,Drawings & Prints,1/19/1988,7.31E+43,9538
Illustration for Scene 1 (plate facing page 8) from Der Mensch is kein Haustier (Man Is Not a Domestic Animal),Max Beckmann,429,Illustrated Book,Drawings & Prints,1/23/1991,1.41E+22,9539
Der Mensch ist kein Haustier (Man Is Not a Domestic Animal),Max Beckmann,429,Illustrated Book,Drawings & Prints,1/23/1991,1.34E+42,9540
First Illustration for Scene 2 (plate facing page 26) from Der Mensch ist kein Haustier (Man Is Not a Domestic Animal),Max Beckmann,429,Illustrated Book,Drawings & Prints,1/23/1991,3.23E+49,9541
Second Illustration for Scene 2 (plate facing page 36) from Der Mensch ist kein Haustier (Man Is Not a Domestic Animal),Max Beckmann,429,Illustrated Book,Drawings & Prints,1/23/1991,6.76E+73,9542
First Illustration for Scene 5 (plate facing page 54) from Der Mensch ist kein Haustier (Man Is Not a Domestic Animal),Max Beckmann,429,Illustrated Book,Drawings & Prints,1/23/1991,2.45E+40,9543
Second Illustration for Scene 5 (plate facing page 64) from Der Mensch ist kein Haustier (Man Is Not a Domestic Animal),Max Beckmann,429,Illustrated Book,Drawings & Prints,1/23/1991,1.41E+22,9544
Illustration for Scene 6 (plate facing page 70) from Der Mensch ist kein Haustier (Man Is Not a Domestic Animal),Max Beckmann,429,Illustrated Book,Drawings & Prints,1/23/1991,3.64E+42,9545
Illustration for Scene 10 (plate facing page 110) from Der Mensch ist kein Haustier (Man Is Not a Domestic Animal),Max Beckmann,429,Illustrated Book,Drawings & Prints,1/23/1991,7.81E+56,9546
Parkett no. 50/51,Various Artists,24409,Illustrated Book,Drawings & Prints,3/5/1998,3.83E+22,9547
Parkett no. 50/51,"John Armleder, Jeff Koons, Jean-Luc Mylayne, Thomas Struth, Sue Williams, Toba Khedoori, Tacita Dean, Various Artists","6621, 6622, 7814, 7825, 7494, 7501, 22983, 24409",Periodical,Drawings & Prints,3/5/1998,4.15E+68,9548
Sadok sudei II (A Trap for Judges II),"Various Artists, David Burliuk, Vladimir Burliuk, Natalia Goncharova, Elena Guro, Mikhail Larionov","24409, 877, 12001, 2229, 12025, 3389",Illustrated Book,Drawings & Prints,1/24/2001,1.43E+55,9549
Explanation I (Explication I) from Maria 1946,Maria Martins,3767,Print,Drawings & Prints,1/4/1973,7.12E+53,9550
Maria 1946,Maria Martins,3767,Print,Drawings & Prints,1/4/1973,6.49E+50,9551
Wrapper front from Maria 1946,Maria Martins,3767,Print,Drawings & Prints,1/4/1973,8.10E+03,9552
Explanation II (Explication II) from Maria 1946,Maria Martins,3767,Print,Drawings & Prints,1/4/1973,4.03E+02,9553
Explanation III (Explication III) from Maria 1946,Maria Martins,3767,Print,Drawings & Prints,1/4/1973,1.34E+42,9554
Explanation IV (Explication IV) from Maria 1946,Maria Martins,3767,Print,Drawings & Prints,1/4/1973,2.20E+04,9555
Impossible from Maria 1946,Maria Martins,3767,Print,Drawings & Prints,1/4/1973,1.72E+61,9556
Without Echo (Sans-écho) from Maria 1946,Maria Martins,3767,Print,Drawings & Prints,1/4/1973,4.20E+25,9557
Implacable Place (Place à l'implacable) from Maria 1946,Maria Martins,3767,Print,Drawings & Prints,1/4/1973,2.58E+20,9558
Like a Vine (Comme une liane) from Maria 1946,Maria Martins,3767,Print,Drawings & Prints,1/4/1973,6.94E+63,9559
Iacy from Maria 1946,Maria Martins,3767,Print,Drawings & Prints,1/4/1973,2.24E+37,9560
Die Nibelungen (The Nibelungs),Carl Otto Czeschka,1348,Illustrated Book,Drawings & Prints,1/15/1981,3.79E+65,9561
"Vignette (variant of front cover, folio 1) from ""UND ICH, ICH SPIELE...""",Markus Lüpertz,3640,Illustrated Book,Drawings & Prints,1/21/1982,6.08E+37,9562
"""Und ich, ich spiele...""",Markus Lüpertz,3640,Illustrated Book,Drawings & Prints,1/21/1982,6.40E+17,9563
"Plate (folio 11) from ""UND ICH, ICH SPIELE...""",Markus Lüpertz,3640,Illustrated Book,Drawings & Prints,1/21/1982,4.80E+51,9564
"Plate (folio 12) from ""UND ICH, ICH SPIELE...""",Markus Lüpertz,3640,Illustrated Book,Drawings & Prints,1/21/1982,4.44E+81,9565
"Front cover from ""UND ICH, ICH SPIELE...""",Markus Lüpertz,3640,Illustrated Book,Drawings & Prints,1/21/1982,1.57E+58,9566
"Plate (folio 3) from ""UND ICH, ICH SPIELE...""",Markus Lüpertz,3640,Illustrated Book,Drawings & Prints,1/21/1982,5.46E+01,9567
"Plate (folio 4) from ""UND ICH, ICH SPIELE...""",Markus Lüpertz,3640,Illustrated Book,Drawings & Prints,1/21/1982,5.18E+21,9568
"Plate (folio 5) from ""UND ICH, ICH SPIELE...""",Markus Lüpertz,3640,Illustrated Book,Drawings & Prints,1/21/1982,9.25E+29,9569
"Plate (folio 6) from ""UND ICH, ICH SPIELE...""",Markus Lüpertz,3640,Illustrated Book,Drawings & Prints,1/21/1982,2.90E+13,9570
"Plate (folio 7) from ""UND ICH, ICH SPIELE...""",Markus Lüpertz,3640,Illustrated Book,Drawings & Prints,1/21/1982,3.55E+52,9571
"Plate (folio 8) from ""UND ICH, ICH SPIELE...""",Markus Lüpertz,3640,Illustrated Book,Drawings & Prints,1/21/1982,5.18E+21,9572
"Plate (folio 9) from ""UND ICH, ICH SPIELE...""",Markus Lüpertz,3640,Illustrated Book,Drawings & Prints,1/21/1982,8.01E+46,9573
"Plate (folio 10) from ""UND ICH, ICH SPIELE...""",Markus Lüpertz,3640,Illustrated Book,Drawings & Prints,1/21/1982,3.79E+65,9574
Double page frontispiece and title page from THE THE CÔTE D'AZUR TRIANGLE,Mark Beard,411,Illustrated Book,Drawings & Prints,1/9/1986,6.84E+30,9575
The Côte D'Azur Triangle,Mark Beard,411,Illustrated Book,Drawings & Prints,1/9/1986,8.13E+79,9576
Plate (folio 18) from THE CÔTE D'AZUR TRIANGLE,Mark Beard,411,Illustrated Book,Drawings & Prints,1/9/1986,2.90E+13,9577
Double page plate with fold-out (folios 18 verso and 19) from THE CÔTE D'AZUR TRIANGLE,Mark Beard,411,Illustrated Book,Drawings & Prints,1/9/1986,3.40E+29,9578
Plate with fold-out (folio 19 verso) from THE CÔTE D'AZUR TRIANGLE,Mark Beard,411,Illustrated Book,Drawings & Prints,1/9/1986,2.07E+67,9579
In-text plate (folio 22 verso) from THE CÔTE D'AZUR TRIANGLE,Mark Beard,411,Illustrated Book,Drawings & Prints,1/9/1986,1.55E+25,9580
In-text plate (folio 23 verso) from THE CÔTE D'AZUR TRIANGLE,Mark Beard,411,Illustrated Book,Drawings & Prints,1/9/1986,7.23E+86,9581
Double page plate with fold-outs (folios 25 verso and 26) from THE CÔTE D'AZUR TRIANGLE,Mark Beard,411,Illustrated Book,Drawings & Prints,1/9/1986,2.83E+23,9582
Plate (folio 28) from THE CÔTE D'AZUR TRIANGLE,Mark Beard,411,Illustrated Book,Drawings & Prints,1/9/1986,2.90E+13,9583
Double page in-text plate (folios 5 verso and 6) from THE CÔTE D'AZUR TRIANGLE,Mark Beard,411,Illustrated Book,Drawings & Prints,1/9/1986,4.73E+18,9584
Double page in-text plate (folios 6 verso and 7) from THE CÔTE D'AZUR TRIANGLE,Mark Beard,411,Illustrated Book,Drawings & Prints,1/9/1986,1.32E+85,9585
Double page in-text plate (folios 7 verso and 8) from THE CÔTE D'AZUR TRIANGLE,Mark Beard,411,Illustrated Book,Drawings & Prints,1/9/1986,3.58E+09,9586
In-text plate (folio 9) from THE CÔTE D'AZUR TRIANGLE,Mark Beard,411,Illustrated Book,Drawings & Prints,1/9/1986,1.07E+13,9587
In-text plate (folio 10) from THE CÔTE D'AZUR TRIANGLE,Mark Beard,411,Illustrated Book,Drawings & Prints,1/9/1986,1.77E+51,9588
In-text plate (folio 11 verso) from THE CÔTE D'AZUR TRIANGLE,Mark Beard,411,Illustrated Book,Drawings & Prints,1/9/1986,1.86E+31,9589
In-text plate (folio 13 verso) from THE CÔTE D'AZUR TRIANGLE,Mark Beard,411,Illustrated Book,Drawings & Prints,1/9/1986,9.78E+85,9590
Plate (folio 14 verso) from THE CÔTE D'AZUR TRIANGLE,Mark Beard,411,Illustrated Book,Drawings & Prints,1/9/1986,3.03E+36,9591
Frontispiece (page 2) from Captivity Narrative of Hannah Duston,Richard Bosman,689,Illustrated Book,Drawings & Prints,1/19/1988,1.16E+59,9592
Captivity Narrative of Hannah Duston,Richard Bosman,689,Illustrated Book,Drawings & Prints,1/19/1988,9.25E+29,9593
